time,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
88.58,3.18736e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5627.85
88.59,3.18339e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5628.63
88.6,3.17942e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5629.42
88.61,3.17546e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5630.21
88.62,3.1715e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5630.99
88.63,3.16755e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5631.78
88.64,3.1636e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5632.57
88.65,3.15966e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5633.36
88.66,3.15572e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5634.14
88.67,3.15179e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5634.93
88.68,3.14786e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5635.72
88.69,3.14394e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5636.5
88.7,3.14002e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5637.29
88.71,3.1361e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5638.08
88.72,3.13219e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5638.87
88.73,3.12829e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5639.65
88.74,3.12439e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5640.44
88.75,3.1205e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5641.23
88.76,3.11661e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5642.01
88.77,3.11272e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5642.8
88.78,3.10884e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5643.59
88.79,3.10497e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5644.37
88.8,3.1011e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5645.16
88.81,3.09723e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5645.95
88.82,3.09337e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5646.74
88.83,3.08952e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5647.52
88.84,3.08566e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5648.31
88.85,3.08182e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5649.1
88.86,3.07798e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5649.88
88.87,3.07414e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5650.67
88.88,3.07031e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5651.46
88.89,3.06648e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5652.25
88.9,3.06266e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5653.03
88.91,3.05884e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5653.82
88.92,3.05503e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5654.61
88.93,3.05122e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5655.39
88.94,3.04742e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5656.18
88.95,3.04362e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5656.97
88.96,3.03983e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5657.75
88.97,3.03604e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5658.54
88.98,3.03225e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5659.33
88.99,3.02847e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5660.12
89,3.0247e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5660.9
89.01,3.02093e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5661.69
89.02,3.01716e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5662.48
89.03,3.0134e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5663.26
89.04,3.00965e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5664.05
89.05,3.0059e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5664.84
89.06,3.00215e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5665.63
89.07,2.99841e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5666.41
89.08,2.99467e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5667.2
89.09,2.99094e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5667.99
89.1,2.98721e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5668.77
89.11,2.98349e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5669.56
89.12,2.97977e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5670.35
89.13,2.97605e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5671.13
89.14,2.97234e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5671.92
89.15,2.96864e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5672.71
89.16,2.96494e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5673.5
89.17,2.96124e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5674.28
89.18,2.95755e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5675.07
89.19,2.95387e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5675.86
89.2,2.95018e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5676.64
89.21,2.94651e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5677.43
89.22,2.94283e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5678.22
89.23,2.93917e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5679
89.24,2.9355e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5679.79
89.25,2.93184e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5680.58
89.26,2.92819e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5681.37
89.27,2.92454e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5682.15
89.28,2.9209e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5682.94
89.29,2.91725e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5683.73
89.3,2.91362e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5684.51
89.31,2.90999e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5685.3
89.32,2.90636e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5686.09
89.33,2.90274e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5686.88
89.34,2.89912e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5687.66
89.35,2.89551e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5688.45
89.36,2.8919e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5689.24
89.37,2.88829e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5690.02
89.38,2.88469e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5690.81
89.39,2.8811e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5691.6
89.4,2.87751e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5692.38
89.41,2.87392e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5693.17
89.42,2.87034e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5693.96
89.43,2.86676e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5694.75
89.44,2.86319e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5695.53
89.45,2.85962e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5696.32
89.46,2.85605e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5697.11
89.47,2.85249e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5697.89
89.48,2.84894e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5698.68
89.49,2.84539e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5699.47
89.5,2.84184e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5700.26
89.51,2.8383e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5701.04
89.52,2.83476e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5701.83
89.53,2.83123e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5702.62
89.54,2.8277e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5703.4
89.55,2.82417e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5704.19
89.56,2.82065e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5704.98
89.57,2.81714e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5705.76
89.58,2.81363e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5706.55
89.59,2.81012e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5707.34
89.6,2.80662e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5708.13
89.61,2.80312e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5708.91
89.62,2.79962e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5709.7
89.63,2.79613e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5710.49
89.64,2.79265e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5711.27
89.65,2.78917e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5712.06
89.66,2.78569e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5712.85
89.67,2.78222e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5713.64
89.68,2.77875e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5714.42
89.69,2.77529e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5715.21
89.7,2.77183e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5716
89.71,2.76837e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5716.78
89.72,2.76492e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5717.57
89.73,2.76148e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5718.36
89.74,2.75804e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5719.14
89.75,2.7546e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5719.93
89.76,2.75116e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5720.72
89.77,2.74774e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5721.51
89.78,2.74431e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5722.29
89.79,2.74089e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5723.08
89.8,2.73747e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5723.87
89.81,2.73406e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5724.65
89.82,2.73065e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5725.44
89.83,2.72725e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5726.23
89.84,2.72385e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5727.01
89.85,2.72046e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5727.8
89.86,2.71706e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5728.59
89.87,2.71368e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5729.38
89.88,2.7103e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5730.16
89.89,2.70692e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5730.95
89.9,2.70354e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5731.74
89.91,2.70017e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5732.52
89.92,2.69681e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5733.31
89.93,2.69345e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5734.1
89.94,2.69009e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5734.89
89.95,2.68674e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5735.67
89.96,2.68339e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5736.46
89.97,2.68004e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5737.25
89.98,2.6767e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5738.03
89.99,2.67337e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5738.82
90,2.67003e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5739.61
90.01,2.66671e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5740.39
90.02,2.66338e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5741.18
90.03,2.66006e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5741.97
90.04,2.65675e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5742.76
90.05,2.65344e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5743.54
90.06,2.65013e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5744.33
90.07,2.64683e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5745.12
90.08,2.64353e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5745.9
90.09,2.64023e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5746.69
90.1,2.63694e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5747.48
90.11,2.63365e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5748.27
90.12,2.63037e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5749.05
90.13,2.62709e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5749.84
90.14,2.62382e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5750.63
90.15,2.62055e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5751.41
90.16,2.61728e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5752.2
90.17,2.61402e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5752.99
90.18,2.61076e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5753.77
90.19,2.60751e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5754.56
90.2,2.60426e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5755.35
90.21,2.60101e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5756.14
90.22,2.59777e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5756.92
90.23,2.59453e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5757.71
90.24,2.5913e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5758.5
90.25,2.58807e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5759.28
90.26,2.58484e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5760.07
90.27,2.58162e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5760.86
90.28,2.5784e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5761.65
90.29,2.57519e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5762.43
90.3,2.57198e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5763.22
90.31,2.56877e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5764.01
90.32,2.56557e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5764.79
90.33,2.56237e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5765.58
90.34,2.55918e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5766.37
90.35,2.55599e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5767.15
90.36,2.5528e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5767.94
90.37,2.54962e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5768.73
90.38,2.54644e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5769.52
90.39,2.54327e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5770.3
90.4,2.5401e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5771.09
90.41,2.53693e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5771.88
90.42,2.53377e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5772.66
90.43,2.53061e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5773.45
90.44,2.52746e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5774.24
90.45,2.52431e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5775.02
90.46,2.52116e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5775.81
90.47,2.51802e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5776.6
90.48,2.51488e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5777.39
90.49,2.51175e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5778.17
90.5,2.50862e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5778.96
90.51,2.50549e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5779.75
90.52,2.50237e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5780.53
90.53,2.49925e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5781.32
90.54,2.49613e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5782.11
90.55,2.49302e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5782.9
90.56,2.48991e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5783.68
90.57,2.48681e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5784.47
90.58,2.48371e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5785.26
90.59,2.48061e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5786.04
90.6,2.47752e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5786.83
90.61,2.47443e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5787.62
90.62,2.47135e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5788.4
90.63,2.46827e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5789.19
90.64,2.46519e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5789.98
90.65,2.46212e-08,0,78.7049,0,0,0,0,0,0,0.0126063,0,5790.77
90.66,2.45905e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5791.55
90.67,2.45599e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5792.34
90.68,2.45293e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5793.13
90.69,2.44987e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5793.91
90.7,2.44681e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5794.7
90.71,2.44376e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5795.49
90.72,2.44072e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5796.28
90.73,2.43768e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5797.06
90.74,2.43464e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5797.85
90.75,2.4316e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5798.64
90.76,2.42857e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5799.42
90.77,2.42555e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5800.21
90.78,2.42252e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5801
90.79,2.4195e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5801.78
90.8,2.41649e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5802.57
90.81,2.41348e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5803.36
90.82,2.41047e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5804.15
90.83,2.40746e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5804.93
90.84,2.40446e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5805.72
90.85,2.40146e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5806.51
90.86,2.39847e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5807.29
90.87,2.39548e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5808.08
90.88,2.3925e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5808.87
90.89,2.38951e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5809.66
90.9,2.38654e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5810.44
90.91,2.38356e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5811.23
90.92,2.38059e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5812.02
90.93,2.37762e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5812.8
90.94,2.37466e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5813.59
90.95,2.3717e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5814.38
90.96,2.36874e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5815.16
90.97,2.36579e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5815.95
90.98,2.36284e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5816.74
90.99,2.3599e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5817.53
91,2.35696e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5818.31
91.01,2.35402e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5819.1
91.02,2.35108e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5819.89
91.03,2.34815e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5820.67
91.04,2.34523e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5821.46
91.05,2.3423e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5822.25
91.06,2.33938e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5823.03
91.07,2.33647e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5823.82
91.08,2.33356e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5824.61
91.09,2.33065e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5825.4
91.1,2.32774e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5826.18
91.11,2.32484e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5826.97
91.12,2.32194e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5827.76
91.13,2.31905e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5828.54
91.14,2.31616e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5829.33
91.15,2.31327e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5830.12
91.16,2.31039e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5830.91
91.17,2.30751e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5831.69
91.18,2.30463e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5832.48
91.19,2.30176e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5833.27
91.2,2.29889e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5834.05
91.21,2.29603e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5834.84
91.22,2.29316e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5835.63
91.23,2.29031e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5836.41
91.24,2.28745e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5837.2
91.25,2.2846e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5837.99
91.26,2.28175e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5838.78
91.27,2.27891e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5839.56
91.28,2.27607e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5840.35
91.29,2.27323e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5841.14
91.3,2.2704e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5841.92
91.31,2.26757e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5842.71
91.32,2.26474e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5843.5
91.33,2.26192e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5844.29
91.34,2.2591e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5845.07
91.35,2.25628e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5845.86
91.36,2.25347e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5846.65
91.37,2.25066e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5847.43
91.38,2.24786e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5848.22
91.39,2.24505e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5849.01
91.4,2.24226e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5849.79
91.41,2.23946e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5850.58
91.42,2.23667e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5851.37
91.43,2.23388e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5852.16
91.44,2.2311e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5852.94
91.45,2.22832e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5853.73
91.46,2.22554e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5854.52
91.47,2.22277e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5855.3
91.48,2.22e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5856.09
91.49,2.21723e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5856.88
91.5,2.21446e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5857.67
91.51,2.2117e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5858.45
91.52,2.20895e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5859.24
91.53,2.20619e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5860.03
91.54,2.20344e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5860.81
91.55,2.2007e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5861.6
91.56,2.19795e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5862.39
91.57,2.19522e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5863.17
91.58,2.19248e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5863.96
91.59,2.18975e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5864.75
91.6,2.18702e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5865.54
91.61,2.18429e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5866.32
91.62,2.18157e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5867.11
91.63,2.17885e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5867.9
91.64,2.17613e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5868.68
91.65,2.17342e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5869.47
91.66,2.17071e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5870.26
91.67,2.16801e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5871.04
91.68,2.1653e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5871.83
91.69,2.16261e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5872.62
91.7,2.15991e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5873.41
91.71,2.15722e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5874.19
91.72,2.15453e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5874.98
91.73,2.15184e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5875.77
91.74,2.14916e-08,0,78.7049,0,0,0,0,0,0,0.0126064,0,5876.55
